symbol,name,category,date,adj_close,source
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-04-01,9.642601,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-05-01,10.155310,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-06-01,10.288228,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-07-01,10.492682,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-08-01,11.028914,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-09-01,10.488879,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-10-01,11.458416,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-11-01,11.561237,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2003-12-01,11.991537,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-01-01,11.955544,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-02-01,12.215204,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-03-01,12.123557,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-04-01,12.002165,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-05-01,12.078644,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-06-01,12.093935,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-07-01,11.650427,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-08-01,11.627454,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-09-01,11.945228,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-10-01,12.445866,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-11-01,12.967322,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2004-12-01,13.530951,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-01-01,12.992313,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-02-01,12.923083,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-03-01,12.753853,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-04-01,11.959369,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-05-01,12.698886,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-06-01,12.625704,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-07-01,13.361601,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-08-01,12.921865,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-09-01,12.532282,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-10-01,12.299576,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-11-01,12.790323,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2005-12-01,12.616438,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-01-01,12.906124,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-02-01,12.999337,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-03-01,13.073133,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-04-01,13.242869,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-05-01,13.021439,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-06-01,12.970936,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-07-01,12.566535,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-08-01,12.815689,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-09-01,13.605960,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-10-01,14.513639,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-11-01,14.696960,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2006-12-01,14.962189,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-01-01,15.446246,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-02-01,14.984350,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-03-01,14.886495,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-04-01,15.266454,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-05-01,15.725263,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-06-01,15.423316,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-07-01,14.535229,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-08-01,14.625587,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-09-01,14.468445,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-10-01,14.426076,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-11-01,13.638839,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2007-12-01,12.871288,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-01-01,12.915727,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-02-01,12.416219,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-03-01,12.178359,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-04-01,12.484180,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-05-01,12.825561,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-06-01,11.305226,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-07-01,11.366141,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-08-01,12.150972,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-09-01,11.115160,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-10-01,9.187326,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-11-01,8.191834,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2008-12-01,8.623616,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-01-01,7.766656,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-02-01,7.061695,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-03-01,7.915704,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-04-01,9.432577,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-05-01,9.363728,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-06-01,9.347531,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-07-01,10.278210,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-08-01,10.640203,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-09-01,11.173021,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-10-01,10.944091,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-11-01,11.678596,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2009-12-01,12.147861,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-01-01,11.861403,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-02-01,12.521967,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-03-01,13.473833,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-04-01,14.313457,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-05-01,13.306335,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-06-01,11.974469,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-07-01,12.965701,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-08-01,12.450207,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-09-01,13.778116,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-10-01,14.587790,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-11-01,14.955997,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2010-12-01,15.477291,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-01-01,15.472857,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-02-01,16.400906,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-03-01,16.251087,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-04-01,16.931860,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-05-01,16.885939,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-06-01,16.789898,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-07-01,16.614521,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-08-01,15.742945,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-09-01,14.607375,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-10-01,16.406567,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-11-01,16.288841,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2011-12-01,16.406567,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-01-01,17.474482,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-02-01,18.265318,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-03-01,19.068844,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-04-01,19.348148,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-05-01,18.283381,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-06-01,18.571850,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-07-01,18.535322,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-08-01,19.391001,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-09-01,19.918882,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-10-01,19.680822,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-11-01,20.304518,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2012-12-01,20.266069,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-01-01,21.552591,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-02-01,21.896542,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-03-01,22.786507,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-04-01,23.548967,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-05-01,24.200100,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-06-01,24.320852,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-07-01,25.683598,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-08-01,24.952501,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-09-01,26.228683,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-10-01,27.511822,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-11-01,28.461996,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2013-12-01,28.995667,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-01-01,27.365046,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-02-01,29.116192,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-03-01,28.192705,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-04-01,27.896877,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-05-01,28.700926,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-06-01,29.164125,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-07-01,28.884714,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-08-01,30.169159,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-09-01,29.235415,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-10-01,29.953384,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-11-01,31.585211,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2014-12-01,31.734764,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-01-01,30.912310,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-02-01,33.553493,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-03-01,33.279659,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-04-01,33.373703,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-05-01,33.812428,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-06-01,33.892193,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-07-01,35.662556,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-08-01,33.333054,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-09-01,33.012974,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-10-01,36.131645,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-11-01,36.046841,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2015-12-01,34.877720,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-01-01,33.207275,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-02-01,33.355137,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-03-01,35.443180,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-04-01,35.634060,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-05-01,35.652050,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-06-01,35.121128,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-07-01,36.853210,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-08-01,36.374584,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-09-01,36.139801,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-10-01,35.398308,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-11-01,37.097961,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2016-12-01,36.894016,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-01-01,38.676285,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-02-01,39.378399,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-03-01,40.098774,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-04-01,41.183605,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-05-01,41.636330,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-06-01,40.986973,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-07-01,41.905491,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-08-01,41.125729,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-09-01,41.318367,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-10-01,42.343746,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-11-01,44.488785,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2017-12-01,45.427811,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-01-01,49.794716,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-02-01,48.067314,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-03-01,46.783298,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-04-01,48.037437,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-05-01,48.991707,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-06-01,50.631554,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-07-01,51.679516,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-08-01,54.317596,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-09-01,54.443001,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-10-01,49.090179,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-11-01,50.306015,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2018-12-01,46.122772,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-01-01,50.872631,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-02-01,51.541405,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-03-01,53.243694,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-04-01,56.344204,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-05-01,52.059853,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-06-01,55.935936,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-07-01,56.844521,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-08-01,56.307724,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-09-01,56.835117,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-10-01,57.094513,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-11-01,57.850426,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2019-12-01,59.253578,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-01-01,59.401527,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-02-01,54.903282,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-03-01,46.489796,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-04-01,55.536427,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-05-01,59.151531,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-06-01,60.828102,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-07-01,65.404900,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-08-01,71.654167,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-09-01,70.169434,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-10-01,68.400490,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-11-01,75.237183,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2020-12-01,76.921234,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-01-01,77.653366,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-02-01,77.241158,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-03-01,80.558014,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-04-01,85.894775,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-05-01,82.975937,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-06-01,85.717148,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-07-01,86.748177,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-08-01,88.296310,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-09-01,86.277023,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-10-01,96.854729,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-11-01,98.438904,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2021-12-01,98.438904,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-01-01,89.187691,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-02-01,85.561371,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-03-01,89.211845,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-04-01,78.665657,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-05-01,74.637711,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-06-01,66.398293,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-07-01,78.823364,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-08-01,75.279877,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-09-01,68.957748,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-10-01,69.868568,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-11-01,70.906677,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2022-12-01,62.655174,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-01-01,72.331657,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-02-01,70.794579,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-03-01,72.740265,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-04-01,72.142555,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-05-01,73.972214,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-06-01,82.852203,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-07-01,84.940216,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-08-01,83.458862,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-09-01,78.701935,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-10-01,74.492828,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-11-01,82.662056,Yahoo Finance monthly adjusted close
XLY,Consumer Discretionary Select Sector SPDR,Sector,2023-12-01,87.574371,Yahoo Finance monthly adjusted close
